id,location_name,emerging,cost_class,country_id,modified_by,state_id,created_by,created_on,modified_on,talent_flag,latitude,longitude
172,"Konstanz Area, Germany",No,High Cost,9.0,saraswathis,131.0,,2019-06-07 19:36:30.206033,2020-12-24 11:46:16.519017,False,47.6779496,9.173238399999999
12848,"Lages Area, Brazil",Yes,Low Cost,3.0,iris1,15.0,Yuvraj,2022-02-21 13:08:26.551175,2022-02-21 13:08:26.551232,False,-27.8154928,-50.3263991
12849,"Sao Joao del-Rei Area, Brazil",Yes,Low Cost,3.0,iris1,14.0,Yuvraj,2022-02-21 13:08:27.087149,2022-02-21 13:08:27.087195,False,-21.1315334,-44.2530444
166,"Heidelberg Area, Germany",No,High Cost,9.0,saraswathis,131.0,,2019-06-07 19:36:30.206033,2021-05-31 10:07:58.200359,False,49.3987524,8.6724335
12964,"Siedlce, Masovian District, Poland",Yes,Low Cost,14.0,iris1,137.0,Yuvraj,2022-03-24 11:49:22.714269,2022-03-24 11:49:22.714333,False,52.1676031,22.2901645
10460,"Porirua, New Zealand",No,High Cost,52.0,saraswathis,772.0,saraswathis,2021-06-08 10:43:49.953686,2021-07-19 12:18:42.158592,False,-41.1350969,174.8391465
12997,"Idukki  Area, India",Yes,Low Cost,10.0,iris1,143.0,Yuvraj,2022-03-25 09:21:47.646583,2022-03-25 09:21:47.646642,False,9.9188973,77.10249019999999
1923,"Hyogo, Japan",Yes,Low Cost,43.0,Yuvraj,741.0,tamilmani,2020-04-13 05:41:54.246264,2022-02-22 06:18:34.024004,False,34.8579518,134.5453787
12998,"Ilfov County, Romania",Yes,Low Cost,16.0,iris1,6927.0,Yuvraj,2022-03-25 09:21:48.238362,2022-03-25 09:21:48.238410,False,44.535548,26.2324886
12999,"Mehedinti County, Romania",Yes,Low Cost,16.0,iris1,6928.0,Yuvraj,2022-03-25 09:21:48.732077,2022-03-25 09:21:48.732131,False,44.5515053,22.9044157
1925,"Osaka, Japan",Yes,Low Cost,43.0,Yuvraj,743.0,tamilmani,2020-04-13 05:41:54.737129,2022-02-22 06:18:34.818579,False,34.6937249,135.5022535
13000,"Bistrita-Nasaud County, Romania",Yes,Low Cost,16.0,iris1,6929.0,Yuvraj,2022-03-25 09:21:49.167294,2022-03-25 09:21:49.167349,False,47.2486107,24.5322814
185,"Reutlingen Area, Germany",No,High Cost,9.0,saraswathis,131.0,,2019-06-07 19:36:30.206033,2019-11-20 16:17:35.763056,False,48.5069389,9.2038043
12850,"Santarem Area, Brazil",Yes,Low Cost,3.0,iris1,31.0,Yuvraj,2022-02-21 13:16:12.970351,2022-02-21 13:16:12.970417,False,-2.4406918,-54.7136192
1930,"Mie, Japan",Yes,Low Cost,43.0,Yuvraj,748.0,tamilmani,2020-04-13 05:41:56.281918,2022-02-22 06:18:35.035098,False,34.7302829,136.5085883
1912,"Aichi, Japan",Yes,Low Cost,43.0,Yuvraj,730.0,tamilmani,2020-04-13 05:41:51.355789,2022-02-22 06:18:35.202424,False,35.0182505,137.2923893
1927,"Kyoto, Japan",Yes,Low Cost,43.0,Yuvraj,745.0,tamilmani,2020-04-13 05:41:55.420447,2022-02-22 06:18:35.467378,False,35.011564,135.7681489
4121,"Kollam Area, India",Yes,Low Cost,10.0,saraswathis,143.0,parvathavarthini,2020-11-19 11:56:34.178012,2021-03-18 11:16:01.804380,False,8.8932118,76.6141396
202,"Indore Area, India",Yes,Low Cost,10.0,iris1,146.0,,2019-06-07 19:36:30.206033,2019-11-20 16:17:38.123811,False,22.7195687,75.8577258
12865,Greenland,No,Low Cost,541.0,iris1,6894.0,Yuvraj,2022-02-24 07:24:09.966936,2022-02-24 07:24:09.966994,False,71.706936,-42.604303
189,"Ulm Area, Germany",No,High Cost,9.0,saraswathis,131.0,,2019-06-07 19:36:30.206033,2021-03-18 11:16:00.954003,False,48.4010822,9.987607599999999
7132,"Atlantico, Colombia",Yes,Low Cost,28.0,Vigneshwarans,3569.0,saraswathis,2021-03-22 09:43:52.265563,2022-03-10 13:58:14.351174,False,10.6966159,-74.8741045
12898,"Soledad de Graciano Sanchez Area, Mexico",Yes,Low Cost,12.0,iris1,204.0,Yuvraj,2022-03-11 05:00:02.053661,2022-03-11 05:00:02.053720,False,22.1807042,-100.9417767
7131,"Bolivar, Colombia",Yes,Low Cost,28.0,Vigneshwarans,3568.0,saraswathis,2021-03-22 09:43:52.109467,2022-03-10 13:58:14.446302,False,8.6704382,-74.0300122
10489,"Ourense Area, Spain",No,High Cost,17.0,iris1,261.0,saraswathis,2021-06-08 11:57:48.566846,2021-06-08 11:57:48.566895,False,42.33578929999999,-7.863880999999998
13001,"Maramures County, Romania",Yes,Low Cost,16.0,iris1,6930.0,Yuvraj,2022-03-25 09:21:49.966594,2022-03-25 09:21:49.966636,False,47.6737598,23.7456285
7033,"Mahendragarh Area, India",Yes,Low Cost,10.0,iris1,150.0,saraswathis,2021-03-18 11:16:02.200417,2021-03-18 11:16:02.200580,False,28.2734201,76.14013489999999
13002,"Botosani County, Romania",Yes,Low Cost,16.0,iris1,6931.0,Yuvraj,2022-03-25 09:21:50.396980,2022-03-25 09:21:50.397038,False,47.89240419999999,26.7591781
13003,"Calarasi County, Romania",Yes,Low Cost,16.0,iris1,6932.0,Yuvraj,2022-03-25 09:21:50.863269,2022-03-25 09:21:50.863313,False,44.3658715,26.7548607
13004,"Ialomita County, Romania",Yes,Low Cost,16.0,iris1,6933.0,Yuvraj,2022-03-25 09:21:51.257992,2022-03-25 09:21:51.258036,False,44.603133,27.3789914
13005,"Neamt County, Romania",Yes,Low Cost,16.0,iris1,6934.0,Yuvraj,2022-03-25 09:21:51.598785,2022-03-25 09:21:51.598828,False,46.9758685,26.3818764
13006,"Valcea County, Romania",Yes,Low Cost,16.0,iris1,6935.0,Yuvraj,2022-03-25 09:21:51.944738,2022-03-25 09:21:51.944791,False,45.07980509999999,24.0835283
179,"Neumunster Area, Germany",No,High Cost,9.0,Vigneshwarans,134.0,,2019-06-07 19:36:30.206033,2021-11-19 07:20:22.396863,False,54.0729431,9.9840158
13007,"Vrancea County, Romania",Yes,Low Cost,16.0,iris1,6936.0,Yuvraj,2022-03-25 09:21:52.304128,2022-03-25 09:21:52.304177,False,45.81348759999999,27.0657531
13008,"Vaslui County, Romania",Yes,Low Cost,16.0,iris1,6937.0,Yuvraj,2022-03-25 09:21:52.687007,2022-03-25 09:21:52.687047,False,46.4631059,27.7398031
13009,"Giurgiu County, Romania",Yes,Low Cost,16.0,iris1,6938.0,Yuvraj,2022-03-25 09:21:53.100321,2022-03-25 09:21:53.100372,False,44.1742096,25.9408144
13010,"Teleorman County, Romania",Yes,Low Cost,16.0,iris1,6939.0,Yuvraj,2022-03-25 09:21:53.435602,2022-03-25 09:21:53.435651,False,44.0160491,25.2986628
13011,"Covasna County, Romania",Yes,Low Cost,16.0,iris1,6940.0,Yuvraj,2022-03-25 09:21:53.768428,2022-03-25 09:21:53.768478,False,45.9426347,25.8918984
13012,"Salaj County, Romania",Yes,Low Cost,16.0,iris1,6941.0,Yuvraj,2022-03-25 09:21:54.097910,2022-03-25 09:21:54.097963,False,47.2090813,23.2121901
13013,"Mamou, Guinea",Yes,Low Cost,156.0,iris1,6942.0,Yuvraj,2022-03-25 09:21:54.648318,2022-03-25 09:21:54.648381,False,10.3785237,-12.0832543
1908,"Hokkaido, Japan",Yes,Low Cost,43.0,Yuvraj,726.0,tamilmani,2020-04-13 05:41:50.885001,2022-04-01 11:46:36.183019,False,43.2203266,142.8634737
13030,"Bathurst, Canada Area",No,High Cost,4.0,iris1,42.0,Yuvraj,2022-04-04 07:56:32.487012,2022-04-04 07:56:32.487060,False,47.6183507,-65.6513358
13031,"Edmundston, Canada Area",No,High Cost,4.0,iris1,42.0,Yuvraj,2022-04-04 07:56:33.244784,2022-04-04 07:56:33.244837,False,47.3690127,-68.32667409999999
13099,"Nova Andradina Area, Brazil",Yes,Low Cost,3.0,iris1,32.0,Yuvraj,2022-04-26 10:58:40.516885,2022-04-26 10:58:40.516938,False,-22.2384334,-53.3442314
13100,"Avare Area, Brazil",Yes,Low Cost,3.0,iris1,17.0,Yuvraj,2022-04-26 10:58:40.670436,2022-04-26 10:58:40.670485,False,-23.1029959,-48.917598
7128,"Antioquia, Colombia",Yes,Low Cost,28.0,Vigneshwarans,3566.0,saraswathis,2021-03-22 09:43:51.537769,2022-03-11 11:55:11.887945,False,7.1986064,-75.34121789999999
13101,"Serra Talhada Area, Brazil",Yes,Low Cost,3.0,iris1,21.0,Yuvraj,2022-04-26 10:58:41.023881,2022-04-26 10:58:41.023944,False,-7.982190699999999,-38.2893787
13102,"Limoeiro Area, Brazil",Yes,Low Cost,3.0,iris1,21.0,Yuvraj,2022-04-26 10:58:41.132206,2022-04-26 10:58:41.132262,False,-7.877335,-35.4450996
13103,"Pires do Rio Area, Brazil",Yes,Low Cost,3.0,iris1,13.0,Yuvraj,2022-04-26 10:58:42.804493,2022-04-26 10:58:42.804545,False,-17.2996759,-48.2822058
13129,"Assis Area, Brazil",Yes,Low Cost,3.0,iris1,17.0,Yuvraj,2022-04-27 07:16:56.613379,2022-04-27 07:16:56.613439,False,-22.6604341,-50.4187813
13130,"Campo Belo Area, Brazil",Yes,Low Cost,3.0,iris1,30.0,Yuvraj,2022-04-27 07:16:56.979032,2022-04-27 07:16:56.979070,False,-20.8938356,-45.2721363
13131,"Iguatu Area, Brazil",Yes,Low Cost,3.0,iris1,26.0,Yuvraj,2022-04-27 07:16:57.368284,2022-04-27 07:16:57.368336,False,-6.3587958,-39.29805899999999
7034,"Benue, Nigeria",Yes,Low Cost,53.0,iris1,3467.0,saraswathis,2021-03-18 11:16:02.390340,2021-03-18 11:16:02.390449,False,7.350825899999999,8.8362755
13132,"Birigui Area, Brazil",Yes,Low Cost,3.0,iris1,17.0,Yuvraj,2022-04-27 07:16:57.470314,2022-04-27 07:16:57.470358,False,-21.2915055,-50.3436312
13133,"Colinas do Tocantins Area, Brazil",Yes,Low Cost,3.0,iris1,531.0,Yuvraj,2022-04-27 07:16:58.140526,2022-04-27 07:16:58.140569,False,-8.0584905,-48.4771129
13134,"Ribeirao Pires Area, Brazil",Yes,Low Cost,3.0,iris1,17.0,Yuvraj,2022-04-27 07:16:59.283812,2022-04-27 07:16:59.283852,False,-23.7116426,-46.4123086
13135,"Muriae Area, Brazil",Yes,Low Cost,3.0,iris1,14.0,Yuvraj,2022-04-27 07:16:59.636696,2022-04-27 07:16:59.636737,False,-21.1291403,-42.3702252
13136,"Palmares Area, Brazil",Yes,Low Cost,3.0,iris1,21.0,Yuvraj,2022-04-27 07:16:59.748283,2022-04-27 07:16:59.748327,False,-8.6764828,-35.5821519
188,"Tubingen Area, Germany",No,High Cost,9.0,saraswathis,131.0,,2019-06-07 19:36:30.206033,2020-11-03 04:01:32.142980,False,48.5216364,9.0576448
13137,"Conselheiro Lafaiete Area, Brazil",Yes,Low Cost,3.0,iris1,14.0,Yuvraj,2022-04-27 07:16:59.850336,2022-04-27 07:16:59.850381,False,-20.6639305,-43.7850227
13138,"Corumba Area, Brazil",Yes,Low Cost,3.0,iris1,32.0,Yuvraj,2022-04-27 07:17:00.173539,2022-04-27 07:17:00.173592,False,-19.0081688,-57.65155029999999
10558,"Praia, Cape Verde",Yes,Low Cost,442.0,iris1,5805.0,tamilmani,2021-06-09 06:33:11.864725,2021-06-09 06:33:11.864770,False,14.93305,-23.5133267
13139,"Barra do Corda Area, Brazil",Yes,Low Cost,3.0,iris1,35.0,Yuvraj,2022-04-27 07:17:00.509770,2022-04-27 07:17:00.509826,False,-5.5018917,-45.2464996
13162,"Itapipoca Area, Brazil",Yes,Low Cost,3.0,iris1,26.0,Yuvraj,2022-04-27 12:22:05.564891,2022-04-27 12:22:05.564951,False,-3.499706,-39.5839241
13163,"Colombo Area, Brazil",Yes,Low Cost,3.0,iris1,18.0,Yuvraj,2022-04-27 12:22:05.709331,2022-04-27 12:22:05.709377,False,-25.2919692,-49.2269425
13164,"Cassilandia Area, Brazil",Yes,Low Cost,3.0,iris1,6960.0,Yuvraj,2022-04-27 12:22:06.377426,2022-04-27 12:22:06.377476,False,-19.1156308,-51.7351229
13195,"Umuarama Area, Brazil",Yes,Low Cost,3.0,iris1,6135.0,Yuvraj,2022-04-29 03:43:47.903811,2022-04-29 03:43:47.903855,False,-23.7661064,-53.3206105
13196,"Paranavai Area, Brazil",Yes,Low Cost,3.0,iris1,18.0,Yuvraj,2022-04-29 03:43:48.343915,2022-04-29 03:43:48.343956,False,-23.0818946,-52.4624412
13228,"Ilha Solteira Area, Brazil",Yes,Low Cost,3.0,iris1,17.0,Yuvraj,2022-05-02 04:24:12.471216,2022-05-02 04:24:12.471269,False,-20.4322835,-51.3487707
13104,"Loanda Area, Brazil",Yes,Low Cost,3.0,iris1,6135.0,Yuvraj,2022-04-26 11:06:40.437494,2022-04-26 11:06:40.437537,False,-22.9433781,-53.30427839999999
13140,"Itapeva Area, Brazil",Yes,Low Cost,3.0,iris1,17.0,Yuvraj,2022-04-27 07:19:00.356555,2022-04-27 07:19:00.356599,False,-23.9793102,-48.8768997
13165,"Arapoti Area, Brazil",Yes,Low Cost,3.0,iris1,6135.0,Yuvraj,2022-04-27 12:23:35.681131,2022-04-27 12:23:35.681179,False,-24.1453609,-49.8268256
13229,"Taquaritinga Area, Brazil",Yes,Low Cost,3.0,iris1,17.0,Yuvraj,2022-05-02 04:24:13.056747,2022-05-02 04:24:13.056791,False,-21.4011273,-48.5087682
13230,"Pirapora Area, Brazil",Yes,Low Cost,3.0,iris1,14.0,Yuvraj,2022-05-02 04:24:13.440631,2022-05-02 04:24:13.440672,False,-17.3488128,-44.9468323
13261,"Valenca Area, Brazil",Yes,Low Cost,3.0,iris1,22.0,Yuvraj,2022-05-02 08:06:34.901735,2022-05-02 08:06:34.901786,False,-22.2449114,-43.7022996
13262,"Parnaiba Area, Brazil",Yes,Low Cost,3.0,iris1,516.0,Yuvraj,2022-05-02 08:06:36.526643,2022-05-02 08:06:36.526693,False,-2.9096093,-41.7537178
7036,"Rajauri Area, India",Yes,Low Cost,10.0,iris1,3468.0,saraswathis,2021-03-18 11:16:02.928448,2021-03-18 11:16:02.928516,False,33.3716143,74.315191
13294,"Ain Area, France",No,High Cost,8.0,iris1,114.0,Yuvraj,2022-05-07 09:09:55.982758,2022-05-07 09:09:55.982805,False,46.2475706,5.1307681
13295,"Alpes-de-Haute-Provence Area, France",No,High Cost,8.0,iris1,121.0,Yuvraj,2022-05-07 09:09:56.413947,2022-05-07 09:09:56.413990,False,44.07787159999999,6.2375947
7037,"Raurkela Area, India",Yes,Low Cost,10.0,iris1,154.0,saraswathis,2021-03-18 11:16:03.058215,2021-03-18 11:16:03.058284,False,22.260423,84.8535844
7038,"Sokoto, Nigeria",Yes,Low Cost,53.0,iris1,3469.0,saraswathis,2021-03-18 11:16:03.178153,2021-03-18 11:16:03.178228,False,13.0058731,5.2475518
7039,"Surendranagar Area, India",Yes,Low Cost,10.0,iris1,140.0,saraswathis,2021-03-18 11:16:03.427103,2021-03-18 11:16:03.427172,False,22.7738938,71.6673352
13296,"Ardeche Area, France",No,High Cost,8.0,iris1,114.0,Yuvraj,2022-05-07 09:09:56.824115,2022-05-07 09:09:56.824158,False,44.759629,4.5624426
7040,"Abia, Nigeria",Yes,Low Cost,53.0,iris1,3470.0,saraswathis,2021-03-18 11:16:03.667028,2021-03-18 11:16:03.667096,False,5.430892099999999,7.524724300000001
10589,"Extrema Area, Brazil",Yes,Low Cost,3.0,iris1,14.0,tamilmani,2021-06-09 12:59:05.265411,2021-06-09 12:59:05.265462,False,-22.8564841,-46.3259686
13297,"Cantal Area, France",No,High Cost,8.0,iris1,114.0,Yuvraj,2022-05-07 09:09:57.208142,2022-05-07 09:09:57.208185,False,45.1191997,2.6326062
11810,"Bracebridge, Canada Area",No,High Cost,4.0,iris1,40.0,Yuvraj,2021-08-25 04:59:21.666480,2021-08-25 04:59:21.666515,False,45.0389565,-79.3078787
13298,"Haute-Loire Area, France",No,High Cost,8.0,iris1,114.0,Yuvraj,2022-05-07 09:09:57.310658,2022-05-07 09:09:57.310700,False,45.0821226,3.9266366
13299,"Hautes-Alpes Area, France",No,High Cost,8.0,iris1,121.0,Yuvraj,2022-05-07 09:09:57.689662,2022-05-07 09:09:57.689701,False,44.6008723,6.322607199999999
13327,"Tailandia Area, Brazil",Yes,Low Cost,3.0,iris1,31.0,Yuvraj,2022-05-09 06:42:38.619454,2022-05-09 06:42:38.619502,False,-2.9381477,-48.951083
13328,"Ananindeua Area, Brazil",Yes,Low Cost,3.0,iris1,31.0,Yuvraj,2022-05-09 06:42:39.071107,2022-05-09 06:42:39.071158,False,-1.3650671,-48.3746372
279,"Arges County, Romania",Yes,Low Cost,16.0,iris1,519.0,,2019-06-07 19:36:30.206033,2019-11-20 16:18:06.464031,False,45.0722527,24.8142726
13329,"Aruja Area, Brazil",Yes,Low Cost,3.0,iris1,17.0,Yuvraj,2022-05-09 06:42:39.814783,2022-05-09 06:42:39.814829,False,-23.3951365,-46.3227109
13330,"Santa Maria Area, Brazil",Yes,Low Cost,3.0,iris1,20.0,Yuvraj,2022-05-09 06:42:40.155785,2022-05-09 06:42:40.155842,False,-29.687634,-53.8129003
283,"Dambovita County, Romania",Yes,Low Cost,16.0,parvathavarthini,521.0,,2019-06-07 19:36:30.206033,2020-07-22 07:10:39.868373,False,44.9289893,25.425385
13331,"Currais Novos Area, Brazil",Yes,Low Cost,3.0,iris1,28.0,Yuvraj,2022-05-09 06:42:40.832250,2022-05-09 06:42:40.832299,False,-6.25791,-36.521055
285,"Galati County, Romania",Yes,Low Cost,16.0,iris1,522.0,,2019-06-07 19:36:30.206033,2019-11-20 16:18:06.737414,False,45.7800569,27.8251576
286,"Iasi County, Romania",Yes,Low Cost,16.0,iris1,523.0,,2019-06-07 19:36:30.206033,2019-11-20 16:18:06.776862,False,47.2679653,27.2185662
13360,"Mariana Area, Brazil",Yes,Low Cost,3.0,iris1,14.0,Yuvraj,2022-05-10 09:28:25.784387,2022-05-10 09:28:25.784434,False,-20.3652719,-43.4150073
13361,"Vilhena Area, Brazil",Yes,Low Cost,3.0,iris1,6993.0,Yuvraj,2022-05-10 09:28:26.405099,2022-05-10 09:28:26.405146,False,-12.7414031,-60.1304566
289,"Timis County, Romania",Yes,Low Cost,16.0,iris1,524.0,,2019-06-07 19:36:30.206033,2019-11-20 16:18:06.935813,False,45.8138902,21.3331055
13362,"Garanhuns Area, Brazil",Yes,Low Cost,3.0,iris1,21.0,Yuvraj,2022-05-10 09:28:26.587442,2022-05-10 09:28:26.587483,False,-8.882855100000002,-36.4969127
13363,"Patos de Minas Area, Brazil",Yes,Low Cost,3.0,iris1,14.0,Yuvraj,2022-05-10 09:28:26.951230,2022-05-10 09:28:26.951269,False,-18.5872541,-46.5147373
13393,"Chapadinha Area, Brazil",Yes,Low Cost,3.0,iris1,35.0,Yuvraj,2022-05-12 11:30:55.289277,2022-05-12 11:30:55.289315,False,-3.7415256,-43.360096
13394,"Ouricuri Area, Brazil",Yes,Low Cost,3.0,iris1,21.0,Yuvraj,2022-05-12 11:30:55.647076,2022-05-12 11:30:55.647114,False,-7.8808775,-40.0810267
13395,"Balsas Area, Brazil",Yes,Low Cost,3.0,iris1,35.0,Yuvraj,2022-05-12 11:30:55.964148,2022-05-12 11:30:55.964195,False,-7.5205034,-46.0371388
13396,"Timbauba Area, Brazil",Yes,Low Cost,3.0,iris1,21.0,Yuvraj,2022-05-12 11:30:57.324459,2022-05-12 11:30:57.324496,False,-7.511157,-35.3179262
305,"Alingsas, Sweden",No,High Cost,18.0,harini,271.0,,2019-06-07 19:36:30.206033,2019-11-20 16:18:09.542527,False,57.9300205,12.5362113
307,"Landskrona, Sweden",No,High Cost,18.0,iris1,272.0,,2019-06-07 19:36:30.206033,2019-11-20 16:18:09.645773,False,55.8703477,12.8300802
13397,"Farroupilha Area, Brazil",Yes,Low Cost,3.0,iris1,20.0,Yuvraj,2022-05-12 11:30:58.148080,2022-05-12 11:30:58.148116,False,-29.2238257,-51.3456056
13398,"Pau dos Ferro Area, Brazil",Yes,Low Cost,3.0,iris1,7026.0,Yuvraj,2022-05-12 11:30:59.071257,2022-05-12 11:30:59.071320,False,-6.112330999999999,-38.2052039
13399,"Irece Area, Brazil",Yes,Low Cost,3.0,iris1,23.0,Yuvraj,2022-05-12 11:30:59.668172,2022-05-12 11:30:59.668213,False,-11.3022176,-41.8476563
13426,"Guarai Area, Brazil",Yes,Low Cost,3.0,iris1,531.0,Yuvraj,2022-05-13 04:56:23.811207,2022-05-13 04:56:23.811272,False,-8.838090700000002,-48.5123571
13427,"Juazeiro do Norte Area, Brazil",Yes,Low Cost,3.0,iris1,26.0,Yuvraj,2022-05-13 04:56:24.146222,2022-05-13 04:56:24.146273,False,-7.2290551,-39.3123192
13428,"Aparecida de Goiania Area, Brazil",Yes,Low Cost,3.0,iris1,13.0,Yuvraj,2022-05-13 04:56:24.831677,2022-05-13 04:56:24.831729,False,-16.8226787,-49.2473476
280,"Brasov County, Romania",Yes,Low Cost,16.0,saraswathis,520.0,,2019-06-07 19:36:30.206033,2021-02-11 12:10:44.391786,False,45.7781844,25.22258
13429,"Vitoria de Santo Antao Area, Brazil",Yes,Low Cost,3.0,iris1,34.0,Yuvraj,2022-05-13 04:56:25.459530,2022-05-13 04:56:25.459595,False,-8.117325,-35.2976353
13430,"Corrente Area, Brazil",Yes,Low Cost,3.0,iris1,516.0,Yuvraj,2022-05-13 04:56:26.191721,2022-05-13 04:56:26.191769,False,-10.4391469,-45.1657331
13431,"Crateus Area, Brazil",Yes,Low Cost,3.0,iris1,26.0,Yuvraj,2022-05-13 04:56:26.951621,2022-05-13 04:56:26.951667,False,-5.17808,-40.6696229
13459,"Mariehamn Area, Finland",No,High Cost,7.0,iris1,7059.0,Yuvraj,2022-05-25 11:09:25.115686,2022-05-25 11:09:25.115733,False,60.0970945,19.9348339
306,"Gothenburg, Sweden",No,High Cost,18.0,saraswathis,271.0,,2019-06-07 19:36:30.206033,2021-03-12 07:24:14.568629,False,57.70887,11.97456
13492,"Hengyang, China",Yes,Low Cost,5.0,iris1,50.0,Yuvraj,2022-05-26 06:13:53.609935,2022-05-26 06:13:53.609994,False,26.8931586,112.5719704
13525,"Liaocheng, China",Yes,Low Cost,5.0,iris1,60.0,Yuvraj,2022-06-03 06:57:02.635814,2022-06-03 06:57:02.635869,False,36.45703,115.98546
1232,"Quanzhou, Fujian, China",Yes,Low Cost,5.0,Yuvraj,56.0,,2019-06-07 19:36:30.206033,2022-06-07 05:56:21.795681,False,24.874132,118.675675
12536,"Murang'a, Kenya",Yes,Low Cost,44.0,Yuvraj,6696.0,Yuvraj,2021-12-28 11:45:08.781178,2022-06-08 04:56:08.295618,False,-0.7839281,37.0400339
308,"Linkoping, Sweden",No,High Cost,18.0,iris1,273.0,,2019-06-07 19:36:30.206033,2019-11-20 16:18:09.695812,False,58.410807,15.6213728
309,"Malmo, Sweden",No,High Cost,18.0,iris1,272.0,,2019-06-07 19:36:30.206033,2019-11-20 16:18:09.747422,False,55.604981,13.003822
13558,"Luzhou, China",Yes,Low Cost,5.0,iris1,52.0,Yuvraj,2022-06-08 05:41:45.079389,2022-06-08 05:41:45.079444,False,28.871569,105.44174
13526,"Anyang, China",Yes,Low Cost,5.0,iris1,66.0,Yuvraj,2022-06-03 07:01:44.391208,2022-06-03 07:01:44.391253,False,36.097524,114.3930629
311,"Uddevalla, Sweden",No,High Cost,18.0,iris1,271.0,,2019-06-07 19:36:30.206033,2019-11-20 16:18:09.869067,False,58.3498003,11.935649
13591,"Jiujiang, China",Yes,Low Cost,5.0,iris1,68.0,Yuvraj,2022-06-08 12:01:20.594437,2022-06-08 12:01:20.594510,False,29.705077,116.00193
313,"Koping, Sweden",No,High Cost,18.0,iris1,276.0,,2019-06-07 19:36:30.206033,2019-11-20 16:18:09.998717,False,59.5120962,15.9945102
13592,"Jingmen, China",Yes,Low Cost,5.0,iris1,61.0,Yuvraj,2022-06-08 12:01:20.744518,2022-06-08 12:01:20.744596,False,31.035395,112.199427
13593,"Baotou, China",Yes,Low Cost,5.0,iris1,76.0,Yuvraj,2022-06-08 12:01:21.097767,2022-06-08 12:01:21.097855,False,40.65797800000001,109.840313
13624,"Dezhou, China",Yes,Low Cost,5.0,iris1,60.0,Yuvraj,2022-06-20 09:43:32.118790,2022-06-20 09:43:32.118849,False,37.43409200000001,116.357464
13657,"Burao, Somalia",Yes,Low Cost,475.0,iris1,7125.0,Yuvraj,2022-07-05 10:05:34.674771,2022-07-05 10:05:34.674830,False,9.525916600000002,45.5346307
7275,"Carolina, Puerto Rico",Yes,Low Cost,57.0,kesavanraju,3706.0,saraswathis,2021-03-22 09:44:22.847513,2022-07-07 08:02:57.355015,False,18.3736316,-65.9630925
7257,"San Juan, Puerto Rico",Yes,Low Cost,57.0,kesavanraju,3688.0,saraswathis,2021-03-22 09:44:20.757383,2022-07-07 08:02:57.967021,False,18.4655394,-66.1057355
13690,Saint Lucia,Yes,Low Cost,574.0,iris1,7158.0,Yuvraj,2022-07-15 04:24:49.895595,2022-07-15 04:24:49.895654,False,13.909444,-60.978893
3898,"Asir, Saudi Arabia",No,High Cost,76.0,Yuvraj,1354.0,saraswathis,2020-11-04 10:07:21.948985,2022-07-18 08:32:01.712343,False,19.0969062,42.8637875
2013,"Riyadh, Saudi Arabia",No,High Cost,76.0,Yuvraj,828.0,tamilmani,2020-04-13 05:42:23.458592,2022-07-18 08:32:01.893358,False,24.7135517,46.6752957
2019,"Al Qasim, Saudi Arabia",No,High Cost,76.0,Yuvraj,833.0,tamilmani,2020-04-13 05:42:24.642025,2022-07-18 08:32:02.058255,False,26.207826,43.483738
7041,"Zittau Area, Germany",No,High Cost,9.0,iris1,128.0,saraswathis,2021-03-18 11:16:03.781936,2021-03-18 11:16:03.782005,False,50.8999681,14.8029971
7057,"Nelson City, Tasman Bay, New Zealand",No,High Cost,52.0,iris1,3495.0,tamilmani,2021-03-18 14:42:40.362383,2021-03-18 14:42:40.362451,False,-41.2985321,173.2443635
5660,"Quincy, Illinois Area, United States",No,High Cost,20.0,saraswathis,319.0,Yuvraj,2021-01-08 11:52:47.839150,2021-03-19 07:03:20.035399,False,39.9356016,-91.4098726
7042,"Mardin, Turkey",Yes,Low Cost,70.0,iris1,3471.0,saraswathis,2021-03-18 11:19:55.278679,2021-03-18 11:19:55.278743,False,37.312903,40.733951
